LA EDAD MEDIA Y EL DINERO |LE GOFF, JACQUES|AKAL|22400 |Historia|En este sintético y aclarador ensayo, el eminente medievalista Jacques Le Goff explica cuál fue la suerte de la moneda o, más bien, de las monedas en la vida, la economía y la mentalidad medieval. En la Edad Media es la Iglesia quien establece la actitud que el cristiano debe tener para con el dinero y el uso que le ha de dar. El dinero ha de tener un valor superior, no mundano; la verdadera riqueza, se insiste, no es de este mundo y, por ello, donar el dinero es tan importante como ganarlo.
EDAD OSCURA AMERICANA|BERMAN, MORRIS|SEXTOPISO|22500 |SOCIOLOGIA|Edad oscura americana es una sombría mirada a la situación actual de Estados Unidos, que de manera acelerada y vertiginosa ha entrado en lo que Morris Berman llama la fase final del imperio americano. Basándose en un minucioso análisis histórico que muestra cómo desde sus orígenes esta nación albergaba las semillas individualista, imperialista y maniquea, plasmadas en un pensamiento y discurso binarios que catalogan al mundo en términos de «buenos» (los estadounidenses) y «malos» (los que son distintos), el autor se extiende y profundiza en las ideas abordadas en El crepúsculo de la cultura americana para demostrar que la masacre cultural, social, urbana, política y económica es el colofón de un proyecto imperial americano empeñado en exportar su visión y su modo de vida a todos los rincones del planeta. Berman sostiene que el 11 de septiembre fue un «regalo del cielo» para un añejo proyecto imperial que encontró en el «Terrorismo» un enemigo perfecto para que desempeñara el papel que otrora tuviera el «Comunismo» como amenaza ubicua ante cuyo combate se deben supeditar los demás fines y valores de la sociedad americana. Asimismo, traza una línea indiscutible y directa entre las atrocidades de la política exterior de Estados Unidos en Oriente Medio, en particular en lo que denomina el «Eje de resentimiento», originado por sus acciones en Irán, Irak e Israel, y el implacable odio que ha incubado en el mundo árabe, que deriva en la inmolación como única vía para infligir un daño equivalente al «Gran Satán». Al analizar la respuesta del gobierno de Estados Unidos ante los atentados terroristas, que incluyeron la restricción de las libertades civiles y garantías individuales, así como la legalización de la tortura y otras prácticas vejatorias hacia los prisioneros enemigos, Berman concluye que es posible que su país se encuentre a un ataque terrorista más de la aparición de un Estado policiaco abierto y sin tapujos. En un país de ciudadanos ignorantes y cínicos, para quienes los centros comerciales son los nuevos templos en los que practican su religión civil, y la libertad consiste en poder ir de compras a donde se deseé, Berman no sólo descarta la posibilidad de una transformación, sino que considera que la misma estupidez, arrogancia y prepotencia americanas serán los últimos clavos del ataúd de esta edad oscura de la que Estados Unidos ya no saldrá indemne.
EDUCAR EN EL FEMINISMO|MARAÑON , IRIA|PLATAFORMA EDITORIAL|17000 |FEMINISMO|
EJE DEL MAL ES HETEROSEXUAL|GRUPO DE TRABAJO|TRAFICANTES DE SUEÑOS|18000 |FEMINISMO|Este libro surgió de una serie de encuentros donde problematizamos tanto el concepto como las teorías y prácticas queer, y analizamos sus relaciones, acuerdos y desacuerdos con otros movimientos feministas, okupas y de gais y lesbianas. Este libro es deudor de esas discusiones y de una particular visión de lo político: queríamos reclamar lo trans y lo inter de lo queer; queríamos hablar de las complejidades y contradicciones de las identidades múltiples; queríamos discutir las conexiones constitutivas de las diferentes opresiones; queríaos, también, hacer un texto que rompiera con el referente estadounidense y tuviera diferentes voces y tonos.
EL ACOSO DE LAS FANTASIAS|ZIZEK, SLAJOV|AKAL|29500 |FILOSOFIA|Nuestra época está infestada de fantasmas: existe un antagonismo cada vez mayor entre el proceso de abstracción acelerada de nuestras vidas ?sea en el ámbito del universo digital o de las relaciones mercantiles? y el diluvio de imágenes pseudoconcretas que nos rodean. Ante esta situación, el pensamiento crítico tradicional habría procurado descubrir las raíces de las ideas abstractas en la realidad social concreta, pero, en la actualidad, el método adecuado es el inverso: partir de la imaginería pseudoconcreta para llegar a los procesos abstractos que estructuran nuestras vidas. Mediante ejemplos que abarcan desde las diferencias nacionales en el diseño de inodoros hasta la cibersexualidad y las repuestas de los intelectuales a la guerra, pasando por las sexualidades transgresoras y la música de Robert Schumann, ?i?ek explora las relaciones entre fantasía e ideología, el modo en el que la fantasía anima y estructura el goce al tiempo que protege de sus excesos, la relación del concepto de fetichismo con la seducción fantasmática y las formas en las que la digitalización y el ciberespacio afectan a la categoría de subjetividad. Para los iniciados, El acoso de las fantasías será un recordatorio bienvenido de por qué adoran los textos de ?i?ek; para los nuevos lectores, será el comienzo de una larga y fructífera camaradería.
EL ALIENISTA|CARR, CALEB|BOLSILLO|9900 |TERROR Y SUSPENSO|El thriller en que se basa la serie de TV The Alienist. Nueva York, 1896. John Schuyler Moore, reportero de sucesos de The New York Times, recibe en plena madrugada la llamada de su antiguo compañero de Harvard, el famoso alienista (como se conocía entonces a los psicólogos) Laszlo Kreizler, quien le cita en el puente de Williamsburg, escenario de un horrible asesinato.Theodore Roosevelt, jefe de policía de la ciudad, solicita la colaboración de ambos amigos para indagar el crimen, una atrevida iniciativa, pues el alienista es visto con desconfianza por una sociedad conservadora, que considera que un asesino nace y no se hace. A ellos se une Sara Howard, primera mujer que trabaja en la comisaría, y los hermanos Isaacson, pioneros en las nuevas técnicas de investigación.Mientras que el grupo intenta trazar el perfil psicológico de un asesino del que lo ignora todo, este parece conocerlos perfectamente....ENGLISH DESCRIPTIONNEW YORK TIMES BESTSELLER • SOON TO BE A TNT ORIGINAL SERIESWhen The Alienist was first published in 1994, it was a major phenomenon, spending six months on the New York Times bestseller list, receiving critical acclaim, and selling millions of copies. This modern classic continues to be a touchstone of historical suspense fiction for readers everywhere.The year is 1896. The city is New York. Newspaper reporter John Schuyler Moore is summoned by his friend Dr. Laszlo Kreizler—a psychologist, or alienist—to view the horribly mutilated body of an adolescent boy abandoned on the unfinished Williamsburg Bridge. From there the two embark on a revolutionary effort in criminology: creating a psychological profile of the perpetrator based on the details of his crimes. Their dangerous quest takes them into the tortured past and twisted mind of a murderer who will kill again before their hunt is over.Fast-paced and riveting, infused with historical detail, The Alienist conjures up Gilded Age New York, with its tenements and mansions, corrupt cops and flamboyant gangsters, shining opera houses and seamy gin mills. It is an age in which questioning society’s belief that all killers are born, not made, could have unexpected and fatal consequences.
EL AMANTE JAPONES (DB)|ALLENDE, ISABEL|DEBOLS!LLO|8000 |LITERATURA CHILENA|
EL ANGEL PERDIDO|SIERRA, JAVIER|BOOKET|16500 |LITERATURA UNIVERSAL|El mejor Javier Sierra nos sumerge en un mundo en el que historia, magia, tecnologías ancestrales y ciencia de vanguardia se aúnan en un thriller tan evocador y documentado como original.Mientras trabaja en la restauración del Pórtico de la Gloria de Santiago de Compostela, Julia Álvarez recibe una noticia devastadora: su marido ha sido secuestrado en una región montañosa del noreste de Turquía. Sin quererlo, Julia se verá envuelta en una ambiciosa carrera por controlar dos antiguas piedras que, al parecer, permiten el contacto con entidades sobrenaturales y por las que están interesados desde una misteriosa secta oriental hasta el presidente de los Estados Unidos.
EL ANTICRISTO|JOSEPH ROTH|CAPITÁN SWING|15000 |ENSAYO|Sin duda la más extraña y misteriosa de las obras de Joseph Roth, El Anticristo ha desconcertado durante mucho tiempo, incluso a sus más fieles devotos. Un híbrido vertiginoso entre la novela, el ensayo y la memoria, escrito mientras Roth estaba en el exilio alemán tras el ascenso del nazismo.JR, un homólogo ficticio de Roth, es un periodista contratado por un magnate de los medios de comunicación, encargado de informar sobre las emanaciones del Anticristo en todo el mundo, en sus diversas caracterizaciones: la técnica, el nacionalismo, el patriotismo, el comunismo y, curiosamente, el cinematógrafo, al que veía como un truco de magia negra para sustituir la vida real por un limbo hipnótico e ilusorio. El Anticristo no tiene tanto que ver con la religión como con la desintegración moral del mundo moderno. Es, ante todo, un alegato moral contra la barbarie de una modernidad industrial y deshumanizante escrito desde la desesperación de quien, ante la ignominia  pretende abogar por la causa del humanismo.
EL APOCALIPSIS DE NUESTRO TIEMPO|ROZANOV, VASILI|ACANTILADO|21599 |ENSAYO|El apocalipsis de nuestro tiempo es la última obra de Vasili Rózanov, escrita en 1918 en el monasterio donde, empobrecido, pasó los últimos días de su vida. Se trata de un texto impetuoso y aforístico, en el que Rózanov plasma la singular fe que profesaba. La Revolución de octubre de 1917 es para Rózanov, quien vivió sus duras consecuencias, la culminación de la fatídica separación entre el cuerpo del hombre y Dios: el dios del cristianismo, espiritualizado por entero, ha dejado la tierra y el corazón del hombre yermos. Una lectura profética y una crónica visionaria del momento más crítico de la historia rusa del siglo pasado.
EL ARBOL DE LA MEMORIA Y OTROS POEMAS|TELLIER, JORGE|LOM|2500 |POESÍA|La poesía de Jorge Teillier nos habla de lo cotidiano, de lugares conocidos y recorridos, de las cosas y la naturaleza en versos creados con sencillez que se vuelven complejos en su multiplicidad de significados y en la profundidad de su reflexión acerca de lo efímero de la condición humana y de la vida.
EL ARCANO DE LA REPODRUCCION|LEOPOLDINA FORTUNATI|TRAFICANTES DE SUEÑOS|25500 |FEMINISMO|Este es un libro anómalo, al menos desde una perspectiva feminista. Con una profundidad que exige esfuerzo, al tiempo que produce perplejidad, Fortunati nos introduce de lleno en una crítica interna a las categorías marxianas. En el centro de la discusión, se encuentra el trabajo de reproducción y cómo éste, realizado mayoritariamente por mujeres, ha sido objeto de una continua desconsideración por parte de la propia tradición marxista. A partir de estas premisas, Fortunati explora la doble figura de la mujer como obrera del hogar y secundariamente como obrera del sexo, ambas en posición subordinada y sin embargo crucial en la reproducción presente de la fuerza de trabajo masculina y futura en el marco de la familia capitalista. La acumulación de capital se muestra así como un proceso complejo que requiere para su realización no únicamente del trabajo de fábrica, sino también de una explotación completa del trabajo femenino.
EL ARTE DE AMAR|FROMM, ERICH|PAIDOS|16000 |PSICOLOGIA|El arte de amar es una obra con la que Erich Fromm ha ayudado a varias generaciones a reflexionar sobre el amar y a responder a algunas preguntas aparentemente sencillas: ¿qué significa amar? ¿Cómo desprendernos de nosotros mismos para experimentar este sentimiento...? Fromm nos explica que el amor no es sólo una relación personal, sino un rasgo de madurez que se manifiesta en diversas formas: amor erótico, amor fraternal, amor filial, amor a uno mismo... Nos dice también que el amor no es algo pasajero y mecánico, como a veces nos induce a creer la sociedad de hoy. Muy al contrario, el amor es un arte, el fruto de un aprendizaje. Por ello, si queremos aprender a amar debemos actuar como lo haríamos si quisiéramos aprender cualquier otro arte, ya sea la música, la pintura, la carpintería o el arte de la medicina. O, por lo memos, no dedicar nuestra energía a lograr el éxito y el dinero, el prestigio y el poder, sino a cultivar el verdadero arte de amar.
